AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,d͡ʒ,ENG,t_0393672,TGT,stimuli_raw/wav/Mnirbhay2.wav,19,Mnirbhay2_19,ENG,71.29,70.85,d͡ʒ,M,Mnirbhay,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,59.98104,60.35148,Mrajesh2_21,ADXA,21,M,d͡ʒ,ENG,t_0502546,TGT,stimuli_raw/wav/Fbhavya2.wav,20,Fbhavya2_20,ENG,65.65195,65.26,d͡ʒ,F,Fbhavya,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,56.541880000000006,56.920730000000006,Mrajesh2_19,ADXA,19,M,d͡ʒ,ENG,t_0983564,TGT,stimuli_raw/wav/Fbhavya1.wav,20,Fbhavya1_20,ENG,154.12737,153.72406,d͡ʒ,F,Fbhavya,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,160.07458,160.54616,FNiralee1_19,ADXA,19,F,d͡ʒ,ENG,t_0874063,TGT,stimuli_raw/wav/Mnirbhay1.wav,19,Mnirbhay1_19,ENG,125.29,124.84,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,69.84,70.31638000000001,FNiralee2_19,ADXA,19,F,d͡ʒ,ENG,t_0395005,TGT,stimuli_raw/wav/Mnirbhay2.wav,20,Mnirbhay2_20,ENG,74.32,73.9,d͡ʒ,M,Mnirbhay,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,58.29303,58.66768,Mrajesh2_20,ADXA,20,M,d͡ʒ,ENG,t_0982096,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,F,Fbhavya,ADXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,74.57,75.07600000000001,FNiralee2_21,ADXA,21,F,d͡ʒ,ENG,t_0393852,TGT,stimuli_raw/wav/Mnirbhay2.wav,19,Mnirbhay2_19,ENG,71.29,70.85,d͡ʒ,M,Mnirbhay,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0503382,TGT,stimuli_raw/wav/Fbhavya2.wav,20,Fbhavya2_20,ENG,65.65195,65.26,d͡ʒ,F,Fbhavya,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0982166,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,F,Fbhavya,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,215.872,216.32702,FNiralee1_25,ADXA,25,F,d͡ʒ,ENG,t_0874255,TGT,stimuli_raw/wav/Mnirbhay1.wav,19,Mnirbhay1_19,ENG,125.29,124.84,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,59.98104,60.35148,Mrajesh2_21,ADXA,21,M,d͡ʒ,ENG,t_0982227,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,F,Fbhavya,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,162.05628000000004,162.51196000000004,FNiralee1_20,ADXA,20,F,d͡ʒ,ENG,t_0393965,TGT,stimuli_raw/wav/Mnirbhay2.wav,19,Mnirbhay2_19,ENG,71.29,70.85,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0984481,TGT,stimuli_raw/wav/Fbhavya1.wav,20,Fbhavya1_20,ENG,154.12737,153.72406,d͡ʒ,F,Fbhavya,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,215.872,216.32702,FNiralee1_25,ADXA,25,F,d͡ʒ,ENG,t_0875620,TGT,stimuli_raw/wav/Mnirbhay1.wav,20,Mnirbhay1_20,ENG,127.32,126.89,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,58.29303,58.66768,Mrajesh2_20,ADXA,20,M,d͡ʒ,ENG,t_0755042,TGT,stimuli_raw/wav/FNiralee1.wav,27,FNiralee1_27,ENG,220.37719,219.92717,d͡ʒ,F,FNiralee,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,122.84,123.28,Mrajesh1_25,ADXA,25,M,d͡ʒ,ENG,t_0982273,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,F,Fbhavya,ADXA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,d͡ʒ,ENG,t_0986079,TGT,stimuli_raw/wav/Fbhavya1.wav,21,Fbhavya1_21,ENG,156.16386,155.72,d͡ʒ,F,Fbhavya,ADXA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,d͡ʒ,ENG,t_0394176,TGT,stimuli_raw/wav/Mnirbhay2.wav,19,Mnirbhay2_19,ENG,71.29,70.85,d͡ʒ,M,Mnirbhay,ADXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,164.24,164.8,FNiralee1_21,ADXA,21,F,d͡ʒ,ENG,t_0396045,TGT,stimuli_raw/wav/Mnirbhay2.wav,21,Mnirbhay2_21,ENG,77.64,77.2,d͡ʒ,M,Mnirbhay,ADXA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,110.78631,111.19,Mrajesh1_20,ADXA,20,M,d͡ʒ,ENG,t_0982362,TGT,stimuli_raw/wav/Fbhavya1.wav,19,Fbhavya1_19,ENG,152.18549,151.8021,d͡ʒ,F,Fbhavya,ADXA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0397827,TGT,stimuli_raw/wav/Mnirbhay2.wav,23,Mnirbhay2_23,ENG,85.06,84.55,z,M,Mnirbhay,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0988633,TGT,stimuli_raw/wav/Fbhavya1.wav,23,Fbhavya1_23,ENG,172.99696,172.56227,z,F,Fbhavya,AZA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0879906,TGT,stimuli_raw/wav/Mnirbhay1.wav,24,Mnirbhay1_24,ENG,149.99,149.46,z,M,Mnirbhay,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,67.66686,68.05261,Mrajesh2_24,AZA,24,M,z,ENG,t_0986565,TGT,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,F,Fbhavya,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0986623,TGT,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,F,Fbhavya,AZA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,81.11,81.65612,FNiralee2_23,AZA,23,F,z,ENG,t_0399482,TGT,stimuli_raw/wav/Mnirbhay2.wav,24,Mnirbhay2_24,ENG,88.36,87.85,z,M,Mnirbhay,AZA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,191.04058,191.49146,FNiralee1_24,AZA,24,F,z,ENG,t_0880563,TGT,stimuli_raw/wav/Mnirbhay1.wav,24,Mnirbhay1_24,ENG,149.99,149.46,z,M,Mnirbhay,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0508432,TGT,stimuli_raw/wav/Fbhavya2.wav,24,Fbhavya2_24,ENG,76.75982,76.34,z,F,Fbhavya,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,65.89,66.28603000000001,Mrajesh2_23,AZA,23,M,z,ENG,t_0989480,TGT,stimuli_raw/wav/Fbhavya1.wav,24,Fbhavya1_24,ENG,175.15,174.79101,z,F,Fbhavya,AZA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,z,ENG,t_0878464,TGT,stimuli_raw/wav/Mnirbhay1.wav,22,Mnirbhay1_22,ENG,145.54,145.45592,z,M,Mnirbhay,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,117.79049,118.17,Mrajesh1_23,AZA,23,M,z,ENG,t_0988766,TGT,stimuli_raw/wav/Fbhavya1.wav,23,Fbhavya1_23,ENG,172.99696,172.56227,z,F,Fbhavya,AZA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,188.88816,189.40346,FNiralee1_23,AZA,23,F,z,ENG,t_0399671,TGT,stimuli_raw/wav/Mnirbhay2.wav,24,Mnirbhay2_24,ENG,88.36,87.85,z,M,Mnirbhay,AZA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,z,ENG,t_0880678,TGT,stimuli_raw/wav/Mnirbhay1.wav,24,Mnirbhay1_24,ENG,149.99,149.46,z,M,Mnirbhay,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0505774,TGT,stimuli_raw/wav/Fbhavya2.wav,22,Fbhavya2_22,ENG,71.9246,71.49,z,F,Fbhavya,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,z,ENG,t_0986773,TGT,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,F,Fbhavya,AZA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0879132,TGT,stimuli_raw/wav/Mnirbhay1.wav,23,Mnirbhay1_23,ENG,147.63,147.14869,z,M,Mnirbhay,AZA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,83.33,83.89451,FNiralee2_24,AZA,24,F,z,ENG,t_0398205,TGT,stimuli_raw/wav/Mnirbhay2.wav,23,Mnirbhay2_23,ENG,85.06,84.55,z,M,Mnirbhay,AZA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,64.18,64.56329000000001,Mrajesh2_22,AZA,22,M,z,ENG,t_0987487,TGT,stimuli_raw/wav/Fbhavya1.wav,22,Fbhavya1_22,ENG,170.79595,170.38181,z,F,Fbhavya,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,119.53255,119.95,Mrajesh1_24,AZA,24,M,z,ENG,t_0989631,TGT,stimuli_raw/wav/Fbhavya1.wav,24,Fbhavya1_24,ENG,175.15,174.79101,z,F,Fbhavya,AZA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,186.71964,187.2242,FNiralee1_22,AZA,22,F,z,ENG,t_0398302,TGT,stimuli_raw/wav/Mnirbhay2.wav,23,Mnirbhay2_23,ENG,85.06,84.55,z,M,Mnirbhay,AZA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0993904,TGT,stimuli_raw/wav/Fbhavya1.wav,26,Fbhavya1_26,HIN,195.58,195.16689,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0880925,TGT,stimuli_raw/wav/Mnirbhay1.wav,25,Mnirbhay1_25,HIN,167.27,166.78,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0400710,TGT,stimuli_raw/wav/Mnirbhay2.wav,25,Mnirbhay2_25,HIN,97.87,97.37,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0993938,TGT,stimuli_raw/wav/Fbhavya1.wav,26,Fbhavya1_26,HIN,195.58,195.16689,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0991836,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0402930,TGT,stimuli_raw/wav/Mnirbhay2.wav,27,Mnirbhay2_27,HIN,104.36,103.9,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0991923,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0400138,TGT,stimuli_raw/wav/Mnirbhay2.wav,25,Mnirbhay2_25,HIN,97.87,97.37,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0514145,TGT,stimuli_raw/wav/Fbhavya2.wav,27,Fbhavya2_27,HIN,86.24671,85.85,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0400829,TGT,stimuli_raw/wav/Mnirbhay2.wav,25,Mnirbhay2_25,HIN,97.87,97.37,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,124.77549,125.18796,Mrajesh1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0512026,TGT,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0882590,TGT,stimuli_raw/wav/Mnirbhay1.wav,26,Mnirbhay1_26,HIN,169.23984,168.79,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_1135574,TGT,stimuli_raw/wav/Fsakshi1.wav,26,Fsakshi1_26,HIN,101.99,101.56,d͡ʒʱ,F,Fsakshi,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,d͡ʒʱ,HIN,t_0992011,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0881975,TGT,stimuli_raw/wav/Mnirbhay1.wav,25,Mnirbhay1_25,HIN,167.27,166.78,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0994190,TGT,stimuli_raw/wav/Fbhavya1.wav,26,Fbhavya1_26,HIN,195.58,195.16689,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0883474,TGT,stimuli_raw/wav/Mnirbhay1.wav,26,Mnirbhay1_26,HIN,169.23984,168.79,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0515388,TGT,stimuli_raw/wav/Fbhavya2.wav,27,Fbhavya2_27,HIN,86.24671,85.85,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0992084,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0401788,TGT,stimuli_raw/wav/Mnirbhay2.wav,26,Mnirbhay2_26,HIN,101.06,100.57,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0400395,TGT,stimuli_raw/wav/Mnirbhay2.wav,25,Mnirbhay2_25,HIN,97.87,97.37,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0514332,TGT,stimuli_raw/wav/Fbhavya2.wav,27,Fbhavya2_27,HIN,86.24671,85.85,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0401878,TGT,stimuli_raw/wav/Mnirbhay2.wav,26,Mnirbhay2_26,HIN,101.06,100.57,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0515459,TGT,stimuli_raw/wav/Fbhavya2.wav,27,Fbhavya2_27,HIN,86.24671,85.85,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,76.40547,76.80066,Mrajesh2_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0992199,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,95.94,96.49,FNiralee2_26,ADXHA,26,F,d͡ʒʱ,HIN,t_0403409,TGT,stimuli_raw/wav/Mnirbhay2.wav,27,Mnirbhay2_27,HIN,104.36,103.9,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,d͡ʒʱ,HIN,t_0884434,TGT,stimuli_raw/wav/Mnirbhay1.wav,27,Mnirbhay1_27,HIN,171.28,170.7166,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,126.66433,127.06,Mrajesh1_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0992227,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0402735,TGT,stimuli_raw/wav/Mnirbhay2.wav,26,Mnirbhay2_26,HIN,101.06,100.57,d͡ʒʱ,M,Mnirbhay,ADXHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,78.20262,78.55,Mrajesh2_27,ADXHA,27,M,d͡ʒʱ,HIN,t_0512341,TGT,stimuli_raw/wav/Fbhavya2.wav,26,Fbhavya2_26,HIN,84.27825,83.87,d͡ʒʱ,F,Fbhavya,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,124.77549,125.18796,Mrajesh1_26,ADXHA,26,M,d͡ʒʱ,HIN,t_0991203,TGT,stimuli_raw/wav/Fbhavya1.wav,25,Fbhavya1_25,HIN,193.47174,193.03361,d͡ʒʱ,F,Fbhavya,ADXHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,98.26682,98.82,FNiralee2_27,ADXHA,27,F,d͡ʒʱ,HIN,t_0883041,TGT,stimuli_raw/wav/Mnirbhay1.wav,26,Mnirbhay1_26,HIN,169.23984,168.79,d͡ʒʱ,M,Mnirbhay,ADXHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0522013,TGT,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,ʈʰ,HIN,t_0889642,TGT,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,260.56219,261.06865,FNiralee1_33,ATRHA,33,F,ʈʰ,HIN,t_0404361,TGT,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_1000673,TGT,stimuli_raw/wav/Fbhavya1.wav,32,Fbhavya1_32,HIN,231.31,230.94251,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0405305,TGT,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,139.68812,140.09,Mrajesh1_32,ATRHA,32,M,ʈʰ,HIN,t_1003037,TGT,stimuli_raw/wav/Fbhavya1.wav,33,Fbhavya1_33,HIN,233.38,232.99,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,89.14985,89.57,Mrajesh2_31,ATRHA,31,M,ʈʰ,HIN,t_0998422,TGT,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889796,TGT,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,119.82004,120.37226,FNiralee2_33,ATRHA,33,F,ʈʰ,HIN,t_0888141,TGT,stimuli_raw/wav/Mnirbhay1.wav,32,Mnirbhay1_32,HIN,212.59,212.14,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,92.80223,93.2,Mrajesh2_33,ATRHA,33,M,ʈʰ,HIN,t_0516303,TGT,stimuli_raw/wav/Fbhavya2.wav,31,Fbhavya2_31,HIN,98.07542,97.68,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,258.39535,258.87049,FNiralee1_32,ATRHA,32,F,ʈʰ,HIN,t_0405458,TGT,stimuli_raw/wav/Mnirbhay2.wav,31,Mnirbhay2_31,HIN,120.54,120.04,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_0997343,TGT,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,ʈʰ,HIN,t_0889958,TGT,stimuli_raw/wav/Mnirbhay1.wav,33,Mnirbhay1_33,HIN,214.68,214.24,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,137.67462,138.11,Mrajesh1_31,ATRHA,31,M,ʈʰ,HIN,t_0522235,TGT,stimuli_raw/wav/Fbhavya2.wav,33,Fbhavya2_33,HIN,102.51782,102.11446,ʈʰ,F,Fbhavya,ATRHA
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,141.69,142.09,Mrajesh1_33,ATRHA,33,M,ʈʰ,HIN,t_0519933,TGT,stimuli_raw/wav/Fbhavya2.wav,32,Fbhavya2_32,HIN,100.32351,99.89,ʈʰ,F,Fbhavya,ATRHA
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,114.90941,115.43,FNiralee2_31,ATRHA,31,F,ʈʰ,HIN,t_0408202,TGT,stimuli_raw/wav/Mnirbhay2.wav,33,Mnirbhay2_33,HIN,126.8,126.29,ʈʰ,M,Mnirbhay,ATRHA
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,ʈʰ,HIN,t_0407383,TGT,stimuli_raw/wav/Mnirbhay2.wav,32,Mnirbhay2_32,HIN,123.68,123.11,ʈʰ,M,Mnirbhay,ATRHA
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,ʈʰ,HIN,t_0998627,TGT,stimuli_raw/wav/Fbhavya1.wav,31,Fbhavya1_31,HIN,229.46573,229.0929,ʈʰ,F,Fbhavya,ATRHA
