AB_Order,phone_TGT,phone_OTH,speaker_TGT,speaker_OTH,speaker_X,file_TGT,onset_TGT,offset_TGT,item_TGT,word_TGT,interval_TGT,sex_TGT,language_TGT,file_OTH,onset_OTH,offset_OTH,item_OTH,word_OTH,interval_OTH,sex_OTH,language_OTH,file_X,onset_X,offset_X,item_X,word_X,interval_X,sex_X,phone_X,language_X,triplet_id
OthTgt,dʱ,ɾ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,335.74,336.18,Mnirbhay1_49,ADHA,49,M,HIN,stimuli_raw/wav/Mrajesh2.wav,198.38288,198.75,Mrajesh2_73,ARA,73,M,ENG,stimuli_raw/wav/FNiralee2.wav,173.71177,174.24,FNiralee2_49,ADHA,49,F,dʱ,HIN,t_0908821
TgtOth,dʱ,l,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,157.20508999999996,157.52,Fbhavya2_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee2.wav,313.5162200000001,313.9502700000001,FNiralee2_77,ALA,77,F,ENG,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_0550693
OthTgt,dʱ,l,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,192.53074,192.9594,Mnirbhay2_49,ADHA,49,M,HIN,stimuli_raw/wav/Mrajesh1.wav,263.88766,264.25548,Mrajesh1_76,ALA,76,M,ENG,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74569,FNiralee1_49,ADHA,49,F,dʱ,HIN,t_0427039
TgtOth,dʱ,ʃ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,337.76,338.25,Mnirbhay1_50,ADHA,50,M,HIN,stimuli_raw/wav/Mrajesh1.wav,281.5643100000001,281.96,Mrajesh1_82,AXA,82,M,ENG,stimuli_raw/wav/FNiralee2.wav,176.12967,176.65,FNiralee2_50,ADHA,50,F,dʱ,HIN,t_0909812
OthTgt,dʱ,ʃ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,339.2315700000001,339.63549,Fbhavya1_49,ADHA,49,F,HIN,stimuli_raw/wav/FNiralee2.wav,333.35,333.84978,FNiralee2_83,AXA,83,F,ENG,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_1027031
TgtOth,dʱ,s,Fsakshi,FNiralee,Mrajesh,stimuli_raw/wav/Fsakshi2.wav,216.71528,217.12,Fsakshi2_51,ADHA,51,F,HIN,stimuli_raw/wav/FNiralee2.wav,350.17028,350.62834,FNiralee2_89,ASA,89,F,ENG,stimuli_raw/wav/Mrajesh1.wav,190.81563,191.2513,Mrajesh1_49,ADHA,49,M,dʱ,HIN,t_0310258
OthTgt,dʱ,s,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,153.42712,153.79581000000005,Fbhavya2_49,ADHA,49,F,HIN,stimuli_raw/wav/FNiralee2.wav,347.6,348.08424,FNiralee2_88,ASA,88,F,ENG,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_0546074
TgtOth,dʱ,ɦ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,153.42712,153.79581000000005,Fbhavya2_49,ADHA,49,F,HIN,stimuli_raw/wav/FNiralee2.wav,357.27,357.75,FNiralee2_91,AHHA,91,F,ENG,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0546111
OthTgt,dʱ,ɦ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,199.37,199.8,Mnirbhay2_51,ADHA,51,M,HIN,stimuli_raw/wav/Mrajesh1.wav,308.05748,308.45133,Mrajesh1_93,AHHA,93,M,ENG,stimuli_raw/wav/FNiralee2.wav,173.71177,174.24,FNiralee2_49,ADHA,49,F,dʱ,HIN,t_0430720
TgtOth,b,ɡʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,ENG,stimuli_raw/wav/Mrajesh1.wav,70.14459000000001,70.56,Mrajesh1_10,AGHA,10,M,HIN,stimuli_raw/wav/FNiralee1.wav,479.04454,479.54849,FNiralee1_63,ABA,63,F,b,ENG,t_0917019
OthTgt,b,ɡʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,411.59,412.01642,Fbhavya1_62,ABA,62,F,ENG,stimuli_raw/wav/FNiralee1.wav,106.02601,106.55178,FNiralee1_11,AGHA,11,F,HIN,stimuli_raw/wav/Mrajesh1.wav,198.67358,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_1039680
TgtOth,b,d͡ʒʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,241.61,242.01,Mnirbhay2_61,ABA,61,M,ENG,stimuli_raw/wav/Mrajesh1.wav,124.77549,125.18796,Mrajesh1_26,ADXHA,26,M,HIN,stimuli_raw/wav/FNiralee1.wav,476.94868,477.40014,FNiralee1_62,ABA,62,F,b,ENG,t_0434861
OthTgt,b,d͡ʒʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,413.63,414.02,Fbhavya1_63,ABA,63,F,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,HIN,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_1040448
TgtOth,b,ʈʰ,Fsakshi,FNiralee,Mnirbhay,stimuli_raw/wav/Fsakshi1.wav,227.86,228.24,Fsakshi1_63,ABA,63,F,ENG,stimuli_raw/wav/FNiralee2.wav,117.36769,117.9,FNiralee2_32,ATRHA,32,F,HIN,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,b,ENG,t_1182451
OthTgt,b,ʈʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,409.47,409.88389,Fbhavya1_61,ABA,61,F,ENG,stimuli_raw/wav/FNiralee2.wav,119.82004,120.37226,FNiralee2_33,ATRHA,33,F,HIN,stimuli_raw/wav/Mrajesh1.wav,223.87,224.25,Mrajesh1_62,ABA,62,M,b,ENG,t_1037498
TgtOth,b,ɖ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,188.27312,188.62993,Fbhavya2_63,ABA,63,F,ENG,stimuli_raw/wav/FNiralee1.wav,280.49094,280.92381,FNiralee1_36,ADRA,36,F,HIN,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,b,ENG,t_0560306
OthTgt,b,ɖ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,ENG,stimuli_raw/wav/Mrajesh1.wav,147.26092,147.63,Mrajesh1_35,ADRA,35,M,HIN,stimuli_raw/wav/FNiralee1.wav,479.04454,479.54849,FNiralee1_63,ABA,63,F,b,ENG,t_0436227
TgtOth,b,ɖʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,426.15,426.54848,Fbhavya1_64,ABA,64,F,ENG,stimuli_raw/wav/FNiralee2.wav,137.22415,137.75,FNiralee2_39,ADRHA,39,F,HIN,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,b,ENG,t_1042106
OthTgt,b,ɖʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,428.28,428.74,Mnirbhay1_62,ABA,62,M,ENG,stimuli_raw/wav/Mrajesh1.wav,156.13224,156.52,Mrajesh1_39,ADRHA,39,M,HIN,stimuli_raw/wav/FNiralee2.wav,213.11139,213.62,FNiralee2_63,ABA,63,F,b,ENG,t_0917283
TgtOth,b,dʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,184.3815,184.7621,Fbhavya2_61,ABA,61,F,ENG,stimuli_raw/wav/FNiralee2.wav,173.71177,174.24,FNiralee2_49,ADHA,49,F,HIN,stimuli_raw/wav/Mrajesh1.wav,198.67358,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0556606
OthTgt,b,dʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,ENG,stimuli_raw/wav/Mrajesh1.wav,190.81563,191.2513,Mrajesh1_49,ADHA,49,M,HIN,stimuli_raw/wav/FNiralee1.wav,479.04454,479.54849,FNiralee1_63,ABA,63,F,b,ENG,t_0916074
TgtOth,b,bʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,426.15,426.54848,Fbhavya1_64,ABA,64,F,ENG,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,HIN,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_1042151
OthTgt,b,bʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,430.66,431.24591,Mnirbhay1_63,ABA,63,M,ENG,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,HIN,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,b,ENG,t_0918604
TgtOth,b,ɽʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,ENG,stimuli_raw/wav/Mrajesh2.wav,271.72983,272.17,Mrajesh2_101,ARTHA,101,M,HIN,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,b,ENG,t_0437098
OthTgt,b,ɽʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,426.15,426.54848,Fbhavya1_64,ABA,64,F,ENG,stimuli_raw/wav/FNiralee1.wav,887.9046599999998,888.3824800000001,FNiralee1_103,ARTHA,103,F,HIN,stimuli_raw/wav/Mrajesh1.wav,198.67358,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_1042917
TgtOth,b,ɽ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,245.0,245.42,Mnirbhay2_62,ABA,62,M,ENG,stimuli_raw/wav/Mrajesh2.wav,279.4325,279.82,Mrajesh2_104,ARTA,104,M,HIN,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,b,ENG,t_0437161
OthTgt,b,ɽ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,428.38,428.76003,Fbhavya1_65,ABA,65,F,ENG,stimuli_raw/wav/FNiralee1.wav,906.99719,907.41752,FNiralee1_107,ARTA,107,F,HIN,stimuli_raw/wav/Mrajesh1.wav,225.77,226.19,Mrajesh1_63,ABA,63,M,b,ENG,t_1044480
TgtOth,b,ɳ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,430.66,431.05113,Fbhavya1_66,ABA,66,F,ENG,stimuli_raw/wav/FNiralee2.wav,406.98305,407.46444,FNiralee2_107,ANRA,107,F,HIN,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,b,ENG,t_1045292
OthTgt,b,ɳ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,ENG,stimuli_raw/wav/Mrajesh1.wav,345.91035,346.34256,Mrajesh1_107,ANRA,107,M,HIN,stimuli_raw/wav/FNiralee2.wav,213.11139,213.62,FNiralee2_63,ABA,63,F,b,ENG,t_0916338
TgtOth,n,ɡʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,ENG,stimuli_raw/wav/Mrajesh1.wav,73.69,74.05,Mrajesh1_12,AGHA,12,M,HIN,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,n,ENG,t_0912619
OthTgt,n,ɡʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,357.86,358.27,Fbhavya1_53,ANA,53,F,ENG,stimuli_raw/wav/FNiralee2.wav,45.51187,46.10166,FNiralee2_11,AGHA,11,F,HIN,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1034857
TgtOth,n,d͡ʒʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,ENG,stimuli_raw/wav/Mrajesh2.wav,74.65066,74.9988,Mrajesh2_25,ADXHA,25,M,HIN,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,n,ENG,t_0432187
OthTgt,n,d͡ʒʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,165.04,165.39,Fbhavya2_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee2.wav,93.5,94.09103,FNiralee2_25,ADXHA,25,F,HIN,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_0555175
TgtOth,n,ʈʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,165.04,165.39,Fbhavya2_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee1.wav,256.32772,256.82063,FNiralee1_31,ATRHA,31,F,HIN,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_0555824
OthTgt,n,ʈʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,208.33,208.79,Mnirbhay2_53,ANA,53,M,ENG,stimuli_raw/wav/Mrajesh2.wav,90.98209,91.36,Mrajesh2_32,ATRHA,32,M,HIN,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0433314
TgtOth,n,ɖ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,360.05,360.44001,Fbhavya1_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee2.wav,123.68566,124.1817,FNiralee2_34,ADRA,34,F,HIN,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_1036220
OthTgt,n,ɖ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,211.92,212.32936,Mnirbhay2_54,ANA,54,M,ENG,stimuli_raw/wav/Mrajesh2.wav,98.4695,98.85,Mrajesh2_35,ADRA,35,M,HIN,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,n,ENG,t_0434429
TgtOth,n,ɖʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,161.16,161.54,Fbhavya2_52,ANA,52,F,ENG,stimuli_raw/wav/FNiralee2.wav,132.37637,132.9209,FNiralee2_37,ADRHA,37,F,HIN,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0552716
OthTgt,n,ɖʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,358.67,359.1,Mnirbhay1_52,ANA,52,M,ENG,stimuli_raw/wav/Mrajesh1.wav,152.43025,152.86,Mrajesh1_37,ADRHA,37,M,HIN,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,n,ENG,t_0912782
TgtOth,n,dʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,357.86,358.27,Fbhavya1_53,ANA,53,F,ENG,stimuli_raw/wav/FNiralee2.wav,173.71177,174.24,FNiralee2_49,ADHA,49,F,HIN,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1035011
OthTgt,n,dʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,204.85,205.31,Mnirbhay2_52,ANA,52,M,ENG,stimuli_raw/wav/Mrajesh1.wav,192.64545,193.08,Mrajesh1_50,ADHA,50,M,HIN,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0431874
TgtOth,n,bʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,ENG,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,HIN,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,n,ENG,t_0914509
OthTgt,n,bʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,ENG,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,HIN,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_1033767
TgtOth,n,ɽʱ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,361.27,361.78,Mnirbhay1_53,ANA,53,M,ENG,stimuli_raw/wav/Mrajesh1.wav,326.93403,327.33848,Mrajesh1_100,ARTHA,100,M,HIN,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,n,ENG,t_0914014
OthTgt,n,ɽʱ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,360.05,360.44001,Fbhavya1_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee1.wav,892.5444,892.98555,FNiralee1_105,ARTHA,105,F,HIN,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_1036992
TgtOth,n,ɽ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,360.05,360.44001,Fbhavya1_54,ANA,54,F,ENG,stimuli_raw/wav/FNiralee1.wav,904.87257,905.29323,FNiralee1_106,ARTA,106,F,HIN,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1036997
OthTgt,n,ɽ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,364.11,364.63,Mnirbhay1_54,ANA,54,M,ENG,stimuli_raw/wav/Mrajesh1.wav,338.33398,338.69898,Mrajesh1_104,ARTA,104,M,HIN,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0915141
TgtOth,n,ɳ,Mrajesh,Mnirbhay,Fbhavya,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,ENG,stimuli_raw/wav/Mnirbhay1.wav,763.84005,764.31886,Mnirbhay1_108,ANRA,108,M,HIN,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_0673861
OthTgt,n,ɳ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,163.06,163.43,Fbhavya2_53,ANA,53,F,ENG,stimuli_raw/wav/FNiralee2.wav,406.98305,407.46444,FNiralee2_107,ANRA,107,F,HIN,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0554157
TgtOth,bʱ,kʰ,Mnirbhay,Mrajesh,Fbhavya,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,HIN,stimuli_raw/wav/Mrajesh2.wav,22.59172,22.99,Mrajesh2_6,AKHA,6,M,ENG,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,bʱ,HIN,t_0441027
OthTgt,bʱ,kʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962,Fbhavya1_68,ABHA,68,F,HIN,stimuli_raw/wav/FNiralee2.wav,22.2458,22.8,FNiralee2_6,AKHA,6,F,ENG,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,bʱ,HIN,t_1048806
TgtOth,bʱ,g,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,196.17,196.56,Fbhavya2_66,ABHA,66,F,HIN,stimuli_raw/wav/FNiralee2.wav,26.4,26.96,FNiralee2_7,AGA,7,F,ENG,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_0565657
OthTgt,bʱ,g,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,448.35,448.85,Mnirbhay1_65,ABHA,65,M,HIN,stimuli_raw/wav/Mrajesh2.wav,28.58212,28.97,Mrajesh2_8,AGA,8,M,ENG,stimuli_raw/wav/FNiralee1.wav,499.12528,499.52161,FNiralee1_66,ABHA,66,F,bʱ,HIN,t_0922046
TgtOth,bʱ,t͡ʃʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,440.97,441.37087,Fbhavya1_67,ABHA,67,F,HIN,stimuli_raw/wav/FNiralee1.wav,144.06573,144.56335,FNiralee1_17,ATXHA,17,F,ENG,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1047676
OthTgt,bʱ,t͡ʃʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,HIN,stimuli_raw/wav/Mrajesh2.wav,50.49512,50.86762,Mrajesh2_17,ATXHA,17,M,ENG,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0920438
TgtOth,bʱ,d͡ʒ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,HIN,stimuli_raw/wav/Mrajesh1.wav,108.90505,109.36,Mrajesh1_19,ADXA,19,M,ENG,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0438666
OthTgt,bʱ,d͡ʒ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962,Fbhavya1_68,ABHA,68,F,HIN,stimuli_raw/wav/FNiralee2.wav,72.15,72.69619,FNiralee2_20,ADXA,20,F,ENG,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_1048906
TgtOth,bʱ,z,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,HIN,stimuli_raw/wav/Mrajesh1.wav,115.97803,116.38,Mrajesh1_22,AZA,22,M,ENG,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0442007
OthTgt,bʱ,z,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,442.94,443.32962,Fbhavya1_68,ABHA,68,F,HIN,stimuli_raw/wav/FNiralee2.wav,78.7,79.23749000000002,FNiralee2_22,AZA,22,F,ENG,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,bʱ,HIN,t_1048925
TgtOth,bʱ,tʰ,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,HIN,stimuli_raw/wav/FNiralee1.wav,356.64808,357.12738,FNiralee1_44,ATHA,44,F,ENG,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_0564655
OthTgt,bʱ,tʰ,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay1.wav,445.96835,446.47,Mnirbhay1_64,ABHA,64,M,HIN,stimuli_raw/wav/Mrajesh1.wav,170.00742,170.45,Mrajesh1_44,ATHA,44,M,ENG,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0919775
TgtOth,bʱ,d,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya2.wav,192.06,192.4733,Fbhavya2_64,ABHA,64,F,HIN,stimuli_raw/wav/FNiralee2.wav,162.01984,162.44044,FNiralee2_47,ADA,47,F,ENG,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0561170
OthTgt,bʱ,d,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,255.96,256.42,Mnirbhay2_65,ABHA,65,M,HIN,stimuli_raw/wav/Mrajesh2.wav,128.7406,129.07,Mrajesh2_47,ADA,47,M,ENG,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0441318
TgtOth,bʱ,n,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,252.56,253.04,Mnirbhay2_64,ABHA,64,M,HIN,stimuli_raw/wav/Mrajesh1.wav,200.47,200.86,Mrajesh1_53,ANA,53,M,ENG,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0438897
OthTgt,bʱ,n,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,440.97,441.37087,Fbhavya1_67,ABHA,67,F,HIN,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,ENG,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1046716
TgtOth,bʱ,b,Mnirbhay,Mrajesh,FNiralee,stimuli_raw/wav/Mnirbhay2.wav,259.73,260.19,Mnirbhay2_66,ABHA,66,M,HIN,stimuli_raw/wav/Mrajesh1.wav,198.67358,199.02,Mrajesh1_52,ABA,52,M,ENG,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0442178
OthTgt,bʱ,b,Fbhavya,FNiralee,Mrajesh,stimuli_raw/wav/Fbhavya1.wav,445.09,445.47325,Fbhavya1_69,ABHA,69,F,HIN,stimuli_raw/wav/FNiralee2.wav,210.86227,211.32,FNiralee2_62,ABA,62,F,ENG,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1051420
